student_id,school,sex,age,address,famsize,Pstatus,Medu,Fedu,Mjob,Fjob,reason,guardian,traveltime,studytime,failures,absences,G1,G2,G3,ClusterID,Recommendation,Tools
422,0,0,0.714285714285714,1,0,1,0.25,0.0,2,2,3,1,0.3333333333333333,0.0,0.3333333333333333,0.15625,0.4210526315789473,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
423,0,0,0.4285714285714284,1,0,1,0.75,0.5,3,2,1,1,0.0,0.3333333333333333,0.0,0.125,0.5263157894736842,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
424,1,0,0.1428571428571428,1,0,1,0.25,0.75,0,2,2,0,0.3333333333333333,0.0,0.0,0.34375,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
425,1,0,0.1428571428571428,0,0,1,0.5,0.5,2,2,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.631578947368421,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
426,1,0,0.0,0,0,1,0.25,0.25,0,3,2,1,0.0,0.0,0.3333333333333333,0.1875,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
427,1,0,0.0,0,0,1,0.75,0.75,0,2,0,1,0.3333333333333333,0.0,0.0,0.125,0.5263157894736842,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
428,1,0,0.1428571428571428,0,0,1,0.5,0.75,0,3,0,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.8421052631578947,0.894736842105263,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
429,1,0,0.0,0,1,1,0.5,0.25,0,2,1,1,0.3333333333333333,0.0,0.0,0.0,0.3157894736842105,0.4210526315789473,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
430,1,1,0.1428571428571428,0,1,0,1.0,1.0,0,2,1,1,0.0,0.3333333333333333,0.0,0.15625,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
431,1,1,0.1428571428571428,1,0,0,0.25,0.5,2,2,2,1,0.0,0.6666666666666667,0.0,0.0,0.5263157894736842,0.5789473684210527,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
432,1,0,0.2857142857142856,0,0,1,0.75,0.5,0,2,0,0,0.0,0.3333333333333333,0.3333333333333333,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
433,1,0,0.2857142857142856,0,0,1,0.25,0.25,2,2,2,0,0.0,0.0,0.3333333333333333,0.0,0.3157894736842105,0.3157894736842105,0.3684210526315789,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
434,1,0,0.0,0,0,1,1.0,1.0,4,2,0,1,0.3333333333333333,0.0,0.0,0.0,0.6842105263157894,0.7368421052631579,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
435,1,0,0.1428571428571428,1,1,0,0.5,0.5,0,2,3,1,0.3333333333333333,1.0,0.0,0.125,0.5263157894736842,0.4736842105263157,0.5789473684210527,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
436,1,0,0.0,0,1,1,0.25,0.25,0,3,3,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5263157894736842,0.5263157894736842,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
437,1,0,0.0,0,1,1,0.25,0.25,2,3,0,1,0.3333333333333333,0.0,0.3333333333333333,0.125,0.3157894736842105,0.3684210526315789,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
438,1,0,0.1428571428571428,0,0,1,0.0,0.5,2,2,2,1,0.3333333333333333,0.0,0.0,0.0,0.631578947368421,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
439,1,0,0.2857142857142856,0,0,1,0.5,0.75,2,2,0,1,0.3333333333333333,0.0,0.0,0.0625,0.5263157894736842,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
440,1,0,0.0,0,0,1,0.75,0.75,2,3,0,0,0.3333333333333333,0.0,0.0,0.0,0.7368421052631579,0.8421052631578947,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
441,1,1,0.1428571428571428,1,0,1,0.25,0.25,0,3,1,1,0.3333333333333333,0.3333333333333333,0.0,0.0,0.3684210526315789,0.0,0.0,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
442,1,1,0.2857142857142856,1,0,1,0.25,0.25,2,2,1,1,0.0,0.3333333333333333,0.0,0.125,0.4210526315789473,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
443,1,1,0.0,0,1,1,1.0,0.25,1,3,3,0,0.0,0.3333333333333333,0.0,0.0,0.631578947368421,0.6842105263157894,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
444,1,1,0.0,0,1,1,1.0,0.25,1,3,3,0,0.0,0.3333333333333333,0.0,0.21875,0.3684210526315789,0.4736842105263157,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
445,1,1,0.1428571428571428,0,0,1,0.75,1.0,2,1,2,1,0.6666666666666667,0.3333333333333333,0.0,0.125,0.4736842105263157,0.5263157894736842,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
446,1,1,0.0,0,0,1,0.25,0.25,2,2,0,1,1.0,0.3333333333333333,0.0,0.25,0.3684210526315789,0.4736842105263157,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
447,1,1,0.0,1,1,1,0.75,0.75,0,0,3,0,0.0,0.3333333333333333,0.0,0.0,0.5789473684210527,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
448,1,1,0.2857142857142856,0,0,1,0.5,0.25,2,2,2,1,0.6666666666666667,0.0,0.0,0.25,0.4210526315789473,0.5263157894736842,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
449,1,0,0.1428571428571428,0,0,1,1.0,1.0,4,4,0,1,0.3333333333333333,0.6666666666666667,0.0,0.1875,0.8421052631578947,0.8421052631578947,0.894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
450,1,0,0.0,0,0,1,0.25,0.5,2,3,0,1,0.3333333333333333,0.0,0.0,0.09375,0.5789473684210527,0.6842105263157894,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
451,1,0,0.1428571428571428,0,0,1,0.5,0.75,2,3,0,1,0.6666666666666667,0.3333333333333333,0.0,0.0625,0.7894736842105263,0.7894736842105263,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
452,1,1,0.1428571428571428,0,0,1,0.25,0.5,2,2,0,0,0.3333333333333333,0.3333333333333333,0.0,0.0,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
453,1,0,0.1428571428571428,0,0,1,0.5,0.5,2,2,0,1,0.6666666666666667,0.3333333333333333,0.0,0.125,0.4736842105263157,0.5263157894736842,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
454,1,0,0.1428571428571428,1,0,1,0.25,0.5,2,3,0,1,0.0,0.6666666666666667,0.3333333333333333,0.0,0.5263157894736842,0.4210526315789473,0.4210526315789473,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
455,1,0,0.1428571428571428,1,0,1,0.25,0.5,2,3,0,1,0.0,0.6666666666666667,0.3333333333333333,0.09375,0.4736842105263157,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
456,1,0,0.0,1,0,1,0.5,0.25,0,2,1,1,0.0,0.3333333333333333,0.0,0.0,0.4736842105263157,0.5263157894736842,0.4736842105263157,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
457,1,0,0.1428571428571428,1,0,1,0.25,0.25,0,2,0,0,0.0,0.3333333333333333,0.0,0.0,0.6842105263157894,0.7368421052631579,0.7894736842105263,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
458,1,1,0.2857142857142856,0,1,1,0.25,0.5,0,3,3,1,0.0,0.0,0.0,0.125,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
459,1,0,0.1428571428571428,0,0,1,0.25,0.25,2,2,1,0,1.0,1.0,0.0,0.0,0.6842105263157894,0.5263157894736842,0.6842105263157894,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
460,1,0,0.1428571428571428,0,0,1,0.25,0.25,0,2,2,0,1.0,0.6666666666666667,0.0,0.0625,0.5263157894736842,0.4736842105263157,0.5263157894736842,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
461,1,0,0.0,0,0,1,0.25,0.25,0,2,1,0,0.3333333333333333,0.3333333333333333,0.0,0.03125,0.5789473684210527,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
462,1,0,0.1428571428571428,0,0,1,0.25,0.25,0,2,2,1,0.3333333333333333,0.0,0.0,0.0,0.6842105263157894,0.631578947368421,0.7368421052631579,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
463,1,0,0.0,0,0,1,0.25,0.25,0,0,0,0,0.6666666666666667,0.3333333333333333,0.0,0.0,0.6842105263157894,0.7368421052631579,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
464,1,0,0.0,0,1,1,0.5,0.5,2,2,2,0,0.0,0.6666666666666667,0.0,0.0625,0.7368421052631579,0.5789473684210527,0.631578947368421,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
465,1,1,0.1428571428571428,0,0,1,0.25,0.25,0,2,2,0,0.3333333333333333,0.0,0.0,0.1875,0.5789473684210527,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
466,1,0,0.4285714285714284,1,0,1,0.25,0.5,2,2,0,0,0.0,0.3333333333333333,0.3333333333333333,0.28125,0.4736842105263157,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
467,1,1,0.0,1,0,1,0.75,0.25,2,3,1,1,0.3333333333333333,0.0,0.0,0.0,0.5263157894736842,0.4736842105263157,0.5789473684210527,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
468,1,0,0.1428571428571428,0,0,1,0.5,0.5,2,3,0,0,0.6666666666666667,0.3333333333333333,0.0,0.03125,0.7368421052631579,0.6842105263157894,0.7368421052631579,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
469,1,1,0.0,1,0,1,0.5,0.5,1,2,3,1,0.6666666666666667,0.0,0.0,0.03125,0.6842105263157894,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
470,1,1,0.1428571428571428,1,0,1,1.0,1.0,2,4,0,0,0.0,0.3333333333333333,0.0,0.0,0.6842105263157894,0.631578947368421,0.6842105263157894,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
471,1,0,0.0,0,0,1,0.75,0.75,3,2,3,1,0.0,0.3333333333333333,0.0,0.125,0.6842105263157894,0.631578947368421,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
472,1,0,0.1428571428571428,0,0,1,0.5,0.5,0,2,0,1,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0625,0.631578947368421,0.5789473684210527,0.631578947368421,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
473,1,0,0.1428571428571428,0,1,1,0.5,0.5,2,2,1,0,0.6666666666666667,0.0,0.0,0.0,0.7368421052631579,0.7368421052631579,0.8421052631578947,0,Maintain routine: Continue current study schedule; focus on advanced topics & peer teaching.,"Advanced MOOCs, Competitive practice (LeetCode/Project tasks), Research papers"
474,1,1,0.1428571428571428,1,1,1,0.5,0.25,0,3,0,1,0.3333333333333333,0.0,0.0,0.125,0.5263157894736842,0.4210526315789473,0.5263157894736842,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
475,1,1,0.0,0,1,1,0.25,0.75,0,2,3,0,0.6666666666666667,0.0,0.0,0.0625,0.5263157894736842,0.5789473684210527,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
476,1,0,0.0,1,0,1,0.5,0.5,2,3,0,1,0.3333333333333333,0.6666666666666667,0.0,0.0,0.631578947368421,0.6842105263157894,0.7368421052631579,1,Optimize study method: Use active recall & mock tests; shift to quality practice over hours.,"Spaced repetition apps, timed mock tests, concept-check quizzes"
477,1,0,0.1428571428571428,0,1,1,0.5,0.25,2,2,1,1,0.0,0.0,0.0,0.0625,0.5263157894736842,0.4210526315789473,0.4210526315789473,3,"Foundations & attendance: Start with basics, improve class attendance, remedial practice.","Guided tutorials, mentor sessions, basic practice worksheets"
478,1,1,0.0,1,0,1,0.75,0.75,3,3,0,0,0.3333333333333333,0.0,0.0,0.34375,0.631578947368421,0.5263157894736842,0.5789473684210527,2,"Increase consistency: Set daily goals, short study blocks and weekly revision.","Pomodoro timers, structured weekly plan templates, Khan Academy basics"
